Tweets,nbr_retweet,nbr_favorite,datetime,nbr_reply,is_reply,is_retweet,user_id
لسلامتكانثبربالبيت السعودية الحجرالمنزلي كورونا,2,47,3/14/2020 22:43,3,FALSE,FALSE,953053682
انتشر الوباء عالم الملك فحجر نفسك عالم الملكوت الزمبيتك الحجرالمنزلي الزموامنازلكم كورونا,1,0,3/14/2020 22:43,0,FALSE,FALSE,1.1892E+18
وقاية اغسليديك نظافة كورونا لبنان خليكبالبيت الحجرالمنزلي,0,1,3/14/2020 22:43,0,FALSE,FALSE,1.17047E+18
قال شركة الانترنت زادت سرعة الانترنت لحتى نبقى بالبيت طيب انا الي المساء عم جرب نزل فيلم شبكة نتفلكس وبعدو نزل خليكنبالبيت الحجرالمنزلي,1,3,3/14/2020 22:43,0,FALSE,FALSE,3021268806
طلعوا جماعة حطلي شوية هاند جيل ع إيدي أضرب جماعة اعطيني سيجارة معالمكافحةالكورونا الحجرالمنزلي خليكبالبيت,0,0,3/14/2020 22:43,0,FALSE,FALSE,9.39058E+17
أصحاب البنايات الإستثمارية القطاع الإستثماري والله إني الناصحين بيع تسلم وأتعهد بمدة تتجاوز شهر بطرح عروض بيع تنافسية القطاع عشانالكويتخلوكمفيالبيت الحجرالمنزلي,6,3,3/14/2020 22:42,2,FALSE,FALSE,8.59453E+17
عشانالكويتخلوكمفيالبيت لسلامتكانثبربالبيت كورونا الحجرالمنزلي كوفيد لسلامتكانثبربالبيت الكويت,0,0,3/14/2020 22:42,0,FALSE,FALSE,7.07981E+17
لسلامتكانثبربالبيت الحجرالمنزلي الكويتتستاهل امطارالكويت عشانالكويتخلوكمفيالبيت قاعدبالبيت,0,0,3/14/2020 22:42,0,FALSE,FALSE,1.21651E+18
اسبوعين فقط انتشار انحسار علينا واجب وطني ديني المكوث بالمنزل واتباع تعليمات وزارة الصحة حفظ الله مملكتنا الحبيبة وشعبها فوق أرض وتحت سماء الحجرالمنزلي,7,13,3/14/2020 22:42,1,FALSE,FALSE,902290376
العراق الحجرالمنزلي,0,1,3/14/2020 22:42,0,FALSE,FALSE,9.45993E+17
صديق عم يخبرني طلع البالكون يغني متل بايطاليا طلعولو الجيران بالصرامي الحجرالمنزلي,0,3,3/14/2020 22:40,0,FALSE,FALSE,1.1766E+18
كلنافيالبيتلاجلالسعوديه اسبوعين فقط انتشار انحسار علينا واجب وطني ديني المكوث بالمنزل واتباع تعليمات وزارة الصحة حفظ الله مملكتنا الحبيبة وشعبها فوق أرض وتحت سماء الحجرالمنزلي,0,0,3/14/2020 22:40,0,FALSE,FALSE,872187660
التعاونيات وحماية الاطفال عدم اصطحاب الاطفال بالسوق المركزي كورونا كورونافيالكويت خلكواعي عشانالكويتخلوكمفيالبيت كمام استحلفكمباللهالبقاءفيمنازلكم اقعدفيالبيت الحجرالمنزلي,2,0,3/14/2020 22:40,0,FALSE,FALSE,4227660527
عشانالكويتخلوكمفيالبيت الحجرالمنزلي كلنافيالبيتلاجلالسعوديه قاعدبالبيت امطارالكويت,0,0,3/14/2020 22:39,0,FALSE,FALSE,1.21651E+18
كورونا الحجرالمنزلي كورونالبنان,5,61,3/14/2020 22:39,5,FALSE,FALSE,1110060486
مايحتاج تجينا احنا نجيك لحدك تسوق طريق موقعنا تشيل التوصيل نجيك لحدك بالوقت الي الي يناسبك كلنافيالبيتلاجلالسعوديه تعليقعملالبنوك باقيالمولات ايقافالدوري السعودية الحجرالمنزلي كورونا وينكفيهالاناثبت,1,0,3/14/2020 22:39,0,FALSE,FALSE,1.06146E+18
تعليم اونلاين ايه ده سيستم الكلية بيظهرلنا النتيجة بالعافيه تأجيلالدراسهفيمصر زعيمتويترهيأجلالدراسه الحجرالمنزلي قناهالحياه,0,0,3/14/2020 22:39,0,FALSE,FALSE,1.19724E+18
ُنصرالله ُانثبرواببيوتكم ًالحجرالمنزلي َيوسففيمالمتر ُكلنافيالبيتلاجلالسعوديه َالكويتتحاربالكورونا َبلقيسبنيهاني ًمعكملتزمين ًالسيسي َكوفيد َلودوستار َمالالداخليه ُكورونا كوفيد,0,0,3/14/2020 22:38,0,FALSE,FALSE,1.20239E+18
أبشروا وبشروا عامّة الطواعين وقعت بلدان المسلمين مرّ التاريخ تقع أثناء فصل الربيع وبعد خروج الشتاء ترتفع أوّل الصيف ابن حجر رحمه الله فصل الطاعون ص وينكفيهالاناثبت انثبرواببيوتكم الحجرالمنزلي كورونااعقلهاوتوكلواطمئن,7,5,3/14/2020 22:38,0,FALSE,FALSE,1.16603E+18
